image_name,barn,beach,bedroom,castle,classroom,desert,kitchen,library,mountain,river
sourcetest/bedroom/00002349.jpg,0.000,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002418.jpg,0.000,0.000,0.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002491.jpg,0.000,0.000,0.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002526.jpg,0.000,0.000,0.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002569.jpg,0.000,0.000,0.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002636.jpg,0.000,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002667.jpg,0.000,0.000,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002764.jpg,0.000,0.000,0.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002775.jpg,0.000,0.000,0.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002504.jpg,0.000,0.000,0.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002563.jpg,0.000,0.000,0.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002617.jpg,0.000,0.000,0.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002661.jpg,0.000,0.000,0.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002741.jpg,0.000,0.000,0.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002800.jpg,0.000,0.000,0.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002890.jpg,0.000,0.000,0.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002893.jpg,0.000,0.000,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002962.jpg,0.000,0.000,0.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003051.jpg,0.000,0.000,0.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003055.jpg,0.000,0.000,0.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003082.jpg,0.000,0.000,0.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003099.jpg,0.000,0.000,0.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003102.jpg,0.000,0.000,0.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002789.jpg,0.000,0.000,0.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002842.jpg,0.000,0.000,0.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002904.jpg,0.000,0.000,0.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00002981.jpg,0.000,0.000,0.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003069.jpg,0.000,0.000,0.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003157.jpg,0.000,0.000,0.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003189.jpg,0.000,0.000,0.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003193.jpg,0.000,0.000,0.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003289.jpg,0.000,0.000,0.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003362.jpg,0.000,0.000,0.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003384.jpg,0.000,0.000,0.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003400.jpg,0.000,0.000,0.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003402.jpg,0.000,0.000,0.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003114.jpg,0.000,0.000,0.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003173.jpg,0.000,0.000,0.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003246.jpg,0.000,0.000,0.790,0.000,0.000,0.000,0.000,0.001,0.000,0.000
sourcetest/bedroom/00003330.jpg,0.000,0.000,0.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003376.jpg,0.000,0.000,0.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003516.jpg,0.000,0.000,0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003560.jpg,0.000,0.000,0.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003570.jpg,0.000,0.000,0.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003592.jpg,0.000,0.000,0.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003494.jpg,0.000,0.000,0.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003534.jpg,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003590.jpg,0.000,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003746.jpg,0.000,0.000,0.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003777.jpg,0.000,0.000,0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003781.jpg,0.000,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003865.jpg,0.000,0.000,0.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003868.jpg,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003888.jpg,0.000,0.000,0.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003930.jpg,0.000,0.000,0.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003952.jpg,0.000,0.000,0.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003964.jpg,0.000,0.000,0.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003752.jpg,0.000,0.000,0.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003794.jpg,0.000,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003883.jpg,0.000,0.000,0.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003902.jpg,0.000,0.000,0.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00003936.jpg,0.000,0.000,0.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004106.jpg,0.000,0.000,0.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004180.jpg,0.000,0.000,0.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004209.jpg,0.000,0.000,0.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004212.jpg,0.000,0.000,0.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004252.jpg,0.000,0.000,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004133.jpg,0.000,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004202.jpg,0.000,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004244.jpg,0.000,0.000,0.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004329.jpg,0.000,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004381.jpg,0.000,0.000,0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004403.jpg,0.000,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004412.jpg,0.000,0.000,0.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004507.jpg,0.000,0.000,0.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004566.jpg,0.000,0.000,0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004614.jpg,0.000,0.000,0.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004354.jpg,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004392.jpg,0.000,0.000,0.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004440.jpg,0.000,0.000,0.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004551.jpg,0.000,0.000,0.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004595.jpg,0.000,0.000,0.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004646.jpg,0.000,0.000,0.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004697.jpg,0.000,0.000,0.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004771.jpg,0.000,0.000,0.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004802.jpg,0.000,0.000,0.762,0.000,0.000,0.000,0.002,0.000,0.000,0.000
sourcetest/bedroom/00004833.jpg,0.000,0.000,0.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004835.jpg,0.000,0.000,0.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004841.jpg,0.000,0.000,0.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004924.jpg,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004683.jpg,0.000,0.000,0.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004716.jpg,0.000,0.000,0.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004799.jpg,0.000,0.000,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004822.jpg,0.000,0.000,0.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004893.jpg,0.000,0.000,0.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004970.jpg,0.000,0.000,0.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004986.jpg,0.000,0.000,0.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004988.jpg,0.000,0.000,0.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/bedroom/00004992.jpg,0.000,0.000,0.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000041.jpg,0.000,0.000,0.000,0.561,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000081.jpg,0.000,0.000,0.000,0.927,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000116.jpg,0.000,0.000,0.000,0.933,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000176.jpg,0.000,0.000,0.000,0.808,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000084.jpg,0.000,0.000,0.000,0.971,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000145.jpg,0.000,0.000,0.000,0.516,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000160.jpg,0.000,0.000,0.000,0.951,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000216.jpg,0.000,0.000,0.000,0.798,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000329.jpg,0.000,0.000,0.000,0.936,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000356.jpg,0.000,0.000,0.000,0.288,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000360.jpg,0.000,0.000,0.000,0.720,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000384.jpg,0.000,0.000,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000445.jpg,0.000,0.000,0.000,0.943,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000481.jpg,0.000,0.000,0.000,0.876,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000515.jpg,0.000,0.000,0.000,0.861,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000518.jpg,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000539.jpg,0.000,0.000,0.000,0.527,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000560.jpg,0.000,0.000,0.000,0.697,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000368.jpg,0.000,0.000,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000428.jpg,0.000,0.000,0.000,0.903,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000461.jpg,0.000,0.000,0.000,0.868,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000488.jpg,0.000,0.000,0.000,0.931,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000531.jpg,0.000,0.000,0.000,0.793,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000549.jpg,0.000,0.000,0.000,0.852,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000657.jpg,0.000,0.000,0.000,0.747,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000666.jpg,0.000,0.000,0.000,0.937,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000696.jpg,0.000,0.000,0.000,0.997,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000745.jpg,0.000,0.000,0.000,0.859,0.000,0.000,0.000,0.000,0.001,0.000
sourcetest/castle/00000845.jpg,0.000,0.000,0.000,0.924,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000911.jpg,0.000,0.000,0.000,0.988,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000689.jpg,0.000,0.000,0.000,0.931,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000709.jpg,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.001,0.000
sourcetest/castle/00000786.jpg,0.001,0.000,0.000,0.563,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000959.jpg,0.000,0.000,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000969.jpg,0.000,0.000,0.000,0.685,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000976.jpg,0.000,0.000,0.000,0.832,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000979.jpg,0.000,0.000,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001027.jpg,0.000,0.001,0.000,0.775,0.000,0.000,0.000,0.000,0.002,0.002
sourcetest/castle/00001030.jpg,0.000,0.000,0.000,0.978,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001076.jpg,0.000,0.000,0.000,0.951,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001101.jpg,0.000,0.000,0.000,0.863,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001178.jpg,0.000,0.000,0.000,0.826,0.000,0.000,0.000,0.000,0.001,0.000
sourcetest/castle/00001193.jpg,0.000,0.000,0.000,0.964,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001204.jpg,0.000,0.000,0.000,0.730,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000978.jpg,0.002,0.000,0.000,0.846,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001004.jpg,0.000,0.000,0.000,0.734,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001062.jpg,0.000,0.000,0.000,0.977,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001096.jpg,0.001,0.000,0.000,0.547,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001122.jpg,0.000,0.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000309.jpg,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000648.jpg,0.000,0.000,0.000,0.918,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00000927.jpg,0.000,0.000,0.000,0.970,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001231.jpg,0.000,0.000,0.000,0.956,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001571.jpg,0.000,0.000,0.000,0.935,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001858.jpg,0.000,0.000,0.000,0.869,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002161.jpg,0.000,0.000,0.000,0.315,0.000,0.000,0.000,0.000,0.000,0.001
sourcetest/castle/00002469.jpg,0.000,0.000,0.000,0.277,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002770.jpg,0.000,0.000,0.000,0.816,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003097.jpg,0.000,0.000,0.000,0.961,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003444.jpg,0.000,0.000,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003703.jpg,0.000,0.000,0.000,0.628,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00004032.jpg,0.000,0.000,0.000,0.981,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00004312.jpg,0.000,0.000,0.000,0.834,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00004624.jpg,0.000,0.000,0.000,0.820,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001274.jpg,0.000,0.000,0.000,0.937,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001351.jpg,0.000,0.000,0.000,0.932,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001406.jpg,0.000,0.000,0.000,0.357,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001500.jpg,0.000,0.000,0.000,0.814,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001312.jpg,0.000,0.000,0.000,0.853,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001373.jpg,0.001,0.000,0.000,0.518,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001595.jpg,0.000,0.000,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001603.jpg,0.000,0.000,0.000,0.940,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001622.jpg,0.000,0.000,0.000,0.807,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001677.jpg,0.000,0.000,0.000,0.745,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001712.jpg,0.000,0.000,0.000,0.894,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001839.jpg,0.000,0.000,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001611.jpg,0.000,0.000,0.000,0.872,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001660.jpg,0.000,0.000,0.000,0.178,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001686.jpg,0.000,0.000,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001777.jpg,0.000,0.000,0.000,0.922,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001882.jpg,0.000,0.000,0.000,0.949,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001890.jpg,0.000,0.000,0.000,0.871,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001949.jpg,0.000,0.000,0.000,0.880,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001980.jpg,0.000,0.000,0.000,0.932,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002054.jpg,0.000,0.000,0.000,0.830,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001912.jpg,0.000,0.000,0.000,0.967,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00001977.jpg,0.000,0.000,0.000,0.777,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002030.jpg,0.000,0.000,0.000,0.745,0.000,0.000,0.000,0.000,0.001,0.006
sourcetest/castle/00002191.jpg,0.000,0.000,0.000,0.978,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002205.jpg,0.000,0.000,0.000,0.797,0.000,0.000,0.000,0.000,0.002,0.000
sourcetest/castle/00002237.jpg,0.001,0.000,0.000,0.715,0.000,0.000,0.000,0.000,0.000,0.001
sourcetest/castle/00002244.jpg,0.000,0.000,0.000,0.971,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002291.jpg,0.000,0.000,0.000,0.971,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002295.jpg,0.000,0.000,0.000,0.689,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002318.jpg,0.000,0.000,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002327.jpg,0.000,0.000,0.000,0.882,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002343.jpg,0.000,0.000,0.000,0.748,0.000,0.000,0.000,0.000,0.003,0.000
sourcetest/castle/00002372.jpg,0.000,0.000,0.000,0.729,0.000,0.000,0.000,0.000,0.001,0.000
sourcetest/castle/00002380.jpg,0.000,0.000,0.000,0.975,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002427.jpg,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002433.jpg,0.000,0.000,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002458.jpg,0.000,0.001,0.000,0.880,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002209.jpg,0.000,0.000,0.000,0.792,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002247.jpg,0.000,0.000,0.000,0.765,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002312.jpg,0.000,0.000,0.000,0.896,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002336.jpg,0.000,0.000,0.000,0.923,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002369.jpg,0.000,0.000,0.000,0.353,0.000,0.000,0.000,0.000,0.000,0.002
sourcetest/castle/00002424.jpg,0.000,0.000,0.000,0.865,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002485.jpg,0.000,0.000,0.000,0.919,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002565.jpg,0.000,0.000,0.000,0.442,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002566.jpg,0.000,0.000,0.000,0.862,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002594.jpg,0.000,0.000,0.000,0.868,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002602.jpg,0.000,0.000,0.000,0.888,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002662.jpg,0.000,0.000,0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002753.jpg,0.000,0.000,0.000,0.956,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002777.jpg,0.001,0.000,0.000,0.396,0.000,0.000,0.000,0.000,0.009,0.003
sourcetest/castle/00002541.jpg,0.000,0.000,0.000,0.845,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002572.jpg,0.000,0.000,0.000,0.994,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002611.jpg,0.000,0.000,0.000,0.874,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002844.jpg,0.000,0.000,0.000,0.950,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002858.jpg,0.000,0.000,0.000,0.928,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002879.jpg,0.000,0.000,0.000,0.935,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002880.jpg,0.000,0.000,0.000,0.630,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002921.jpg,0.000,0.000,0.000,0.808,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002997.jpg,0.000,0.000,0.000,0.991,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003006.jpg,0.000,0.000,0.000,0.891,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003017.jpg,0.000,0.000,0.000,0.988,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002791.jpg,0.000,0.000,0.000,0.764,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002874.jpg,0.000,0.000,0.000,0.692,0.000,0.000,0.000,0.000,0.000,0.001
sourcetest/castle/00002888.jpg,0.000,0.000,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00002949.jpg,0.000,0.000,0.000,0.991,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003118.jpg,0.000,0.000,0.000,0.871,0.000,0.000,0.000,0.000,0.001,0.001
sourcetest/castle/00003236.jpg,0.000,0.000,0.000,0.951,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003240.jpg,0.000,0.000,0.000,0.781,0.000,0.000,0.000,0.000,0.003,0.000
sourcetest/castle/00003242.jpg,0.000,0.000,0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003254.jpg,0.000,0.000,0.000,0.782,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003323.jpg,0.000,0.000,0.000,0.502,0.000,0.000,0.000,0.000,0.000,0.001
sourcetest/castle/00003149.jpg,0.000,0.000,0.000,0.706,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003249.jpg,0.000,0.000,0.000,0.337,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003270.jpg,0.000,0.000,0.000,0.426,0.000,0.000,0.000,0.000,0.001,0.000
sourcetest/castle/00003495.jpg,0.000,0.000,0.000,0.934,0.000,0.000,0.000,0.000,0.000,0.000
sourcetest/castle/00003636.jpg,0.000,0.000,0.000,0.771,0.000,0.000,0.000,0.000,0.000,0.000
